left,bottom,right,top,lon,lat,학교,도서관,문화시설,주민자치센터,체육시설,민원행정기관,cctv,주차장
962400,1952400,962700,1952700,127.0759058,37.57156055,0,0,0,0,0,0,1,16
962400,1954500,962700,1954800,127.0757984,37.59048847,1,0,0,0,0,1,0,15
962400,1954800,962700,1955100,127.0757831,37.59319246,0,0,1,0,0,0,3,7
962400,1955100,962700,1955400,127.0757677,37.59589644,0,0,0,0,0,0,2,52
962400,1955400,962700,1955700,127.0757524,37.59860042,0,0,0,0,0,0,0,84
962400,1956300,962700,1956600,127.0757063,37.60671236,1,0,0,0,0,1,1,47
962400,1956600,962700,1956900,127.0756909,37.60941633,0,1,0,1,0,1,1,41
962400,1956900,962700,1957200,127.0756756,37.61212031,0,0,0,0,0,0,0,55
962400,1957200,962700,1957500,127.0756602,37.61482428,0,1,0,0,0,0,0,46
962400,1957500,962700,1957800,127.0756448,37.61752825,0,0,0,0,0,2,2,49
962400,1957800,962700,1958100,127.0756295,37.62023222,1,0,0,0,0,0,2,47
962400,1958100,962700,1958400,127.0756141,37.62293619,0,0,0,0,0,1,0,16
962400,1958400,962700,1958700,127.0755987,37.62564016,0,2,0,0,0,0,1,12
962400,1958700,962700,1959000,127.0755834,37.62834413,1,0,0,0,0,1,4,85
962400,1959000,962700,1959300,127.075568,37.63104809,1,1,0,0,0,2,1,0
962400,1959300,962700,1959600,127.0755526,37.63375206,1,0,0,0,0,2,0,0
962400,1959600,962700,1959900,127.0755372,37.63645602,1,0,0,0,0,1,0,19
962400,1961100,962700,1961400,127.0754603,37.64997582,0,1,0,0,0,0,1,32
962400,1961400,962700,1961700,127.0754449,37.65267978,2,0,0,0,0,0,1,25
962400,1961700,962700,1962000,127.0754295,37.65538373,2,0,0,0,0,2,1,0
962400,1962000,962700,1962300,127.0754141,37.65808769,0,2,1,0,0,0,4,0
962400,1962300,962700,1962600,127.0753987,37.66079164,0,0,0,0,0,0,2,17
962400,1962600,962700,1962900,127.0753833,37.66349559,0,0,0,0,0,1,2,80
962700,1943400,963000,1943700,127.0797584,37.49045232,0,0,0,0,0,0,1,0
962700,1943700,963000,1944000,127.0797432,37.49315636,2,1,0,0,0,3,0,17
962700,1944000,963000,1944300,127.0797281,37.49586039,1,0,0,0,1,1,1,2
962700,1944300,963000,1944600,127.0797129,37.49856441,0,0,0,0,0,0,0,0
962700,1944600,963000,1944900,127.0796978,37.50126844,0,0,0,0,0,0,0,0
962700,1944900,963000,1945200,127.0796826,37.50397247,0,1,0,0,0,0,0,139
962700,1945200,963000,1945500,127.0796674,37.50667649,0,0,0,0,0,0,1,68
962700,1945500,963000,1945800,127.0796523,37.50938051,0,0,0,0,0,0,1,81
962700,1945800,963000,1946100,127.0796371,37.51208454,0,0,0,0,0,0,0,36
962700,1946100,963000,1946400,127.079622,37.51478856,0,0,0,0,0,0,0,0
962700,1947600,963000,1947900,127.0795461,37.52830864,0,0,0,0,0,0,0,102
962700,1947900,963000,1948200,127.0795309,37.53101266,0,0,0,0,0,1,1,40
962700,1948200,963000,1948500,127.0795157,37.53371667,0,0,0,0,0,0,0,10
962700,1948500,963000,1948800,127.0795005,37.53642068,1,0,0,0,0,1,0,4
962700,1948800,963000,1949100,127.0794854,37.53912469,0,0,0,0,0,0,0,0
962700,1949100,963000,1949400,127.0794702,37.5418287,2,0,0,0,0,2,0,0
962700,1949400,963000,1949700,127.079455,37.5445327,0,0,1,0,0,1,0,0
962700,1949700,963000,1950000,127.0794398,37.54723671,0,0,1,0,0,0,1,0
962700,1950000,963000,1950300,127.0794246,37.54994072,0,0,0,0,0,0,0,0
962700,1950300,963000,1950600,127.0794094,37.55264472,0,0,0,0,0,1,0,39
962700,1950600,963000,1950900,127.0793942,37.55534872,0,0,1,0,0,0,2,14
962700,1950900,963000,1951200,127.079379,37.55805272,0,0,0,0,0,0,4,13
962700,1951200,963000,1951500,127.0793638,37.56075672,0,0,0,1,0,0,0,54
962700,1951500,963000,1951800,127.0793486,37.56346072,0,0,0,0,0,0,1,14
962700,1953900,963000,1954200,127.0792269,37.58509266,0,1,0,1,0,1,0,37
962700,1954200,963000,1954500,127.0792117,37.58779665,0,0,0,0,0,0,1,36
962700,1954500,963000,1954800,127.0791965,37.59050064,1,1,0,1,0,2,0,15
962700,1954800,963000,1955100,127.0791812,37.59320462,0,0,0,0,0,0,0,34
962700,1955100,963000,1955400,127.079166,37.5959086,0,0,0,0,0,0,3,84
962700,1955400,963000,1955700,127.0791508,37.59861259,0,0,0,0,0,0,0,52
962700,1955700,963000,1956000,127.0791356,37.60131657,0,0,0,1,0,2,1,53
962700,1956000,963000,1956300,127.0791203,37.60402055,0,0,0,0,0,1,1,57
962700,1956300,963000,1956600,127.0791051,37.60672453,0,0,0,0,0,0,0,68
962700,1956600,963000,1956900,127.0790899,37.6094285,0,0,0,0,0,1,0,32
962700,1956900,963000,1957200,127.0790746,37.61213248,0,1,0,1,0,1,1,106
962700,1957200,963000,1957500,127.0790594,37.61483645,0,0,0,0,0,0,3,55
962700,1957500,963000,1957800,127.0790441,37.61754043,0,0,0,0,0,0,1,77
962700,1957800,963000,1958100,127.0790289,37.6202444,0,0,0,0,0,0,0,48
962700,1958100,963000,1958400,127.0790136,37.62294837,0,0,0,0,0,0,1,68
962700,1958400,963000,1958700,127.0789984,37.62565234,0,1,0,0,0,2,2,42
962700,1958700,963000,1959000,127.0789831,37.62835631,0,0,0,0,0,0,1,0
962700,1959000,963000,1959300,127.0789679,37.63106028,0,0,0,0,0,0,0,0
962700,1959300,963000,1959600,127.0789526,37.63376424,0,0,1,0,0,0,0,0
962700,1961100,963000,1961400,127.078861,37.64998801,1,0,3,0,0,1,0,54
962700,1961400,963000,1961700,127.0788458,37.65269197,0,1,0,1,0,3,2,13
962700,1961700,963000,1962000,127.0788305,37.65539593,0,0,0,0,0,0,1,0
962700,1962000,963000,1962300,127.0788152,37.65809988,1,1,0,1,0,2,0,0
962700,1962300,963000,1962600,127.0788,37.66080383,3,0,0,0,0,1,1,3
963000,1940100,963300,1940400,127.0833171,37.46071991,0,0,0,0,1,0,0,0
963000,1940400,963300,1940700,127.0833021,37.46342396,0,0,0,0,0,0,0,0
963000,1943400,963300,1943700,127.0831519,37.49046435,0,0,0,0,0,0,1,32
963000,1943700,963300,1944000,127.0831369,37.49316838,0,0,0,0,0,1,1,219
963000,1944000,963300,1944300,127.0831218,37.49587241,0,0,0,0,0,0,1,36
963000,1944300,963300,1944600,127.0831068,37.49857644,0,0,0,0,0,0,0,0
963000,1944600,963300,1944900,127.0830918,37.50128047,0,0,0,0,0,0,0,0
963000,1944900,963300,1945200,127.0830767,37.50398449,0,0,0,0,0,0,0,50
963000,1945200,963300,1945500,127.0830617,37.50668852,1,1,0,1,0,2,0,54
963000,1945500,963300,1945800,127.0830467,37.50939255,0,0,0,0,0,0,0,80
963000,1945800,963300,1946100,127.0830316,37.51209657,0,0,1,0,0,2,1,9
963000,1946100,963300,1946400,127.0830166,37.51480059,2,0,0,0,0,2,0,0
963000,1947600,963300,1947900,127.0829413,37.52832068,0,0,0,1,0,1,0,70
963000,1947900,963300,1948200,127.0829263,37.5310247,1,0,0,0,0,1,1,54
963000,1948200,963300,1948500,127.0829112,37.53372871,0,1,0,1,0,1,0,9
963000,1948500,963300,1948800,127.0828962,37.53643272,0,1,0,0,0,0,1,0
963000,1948800,963300,1949100,127.0828811,37.53913673,0,0,0,0,0,2,2,0
963000,1949100,963300,1949400,127.082866,37.54184074,2,0,0,0,0,1,0,11
963000,1949400,963300,1949700,127.082851,37.54454475,0,0,0,0,0,0,0,9
963000,1949700,963300,1950000,127.0828359,37.54724876,0,0,0,0,1,0,0,0
963000,1950000,963300,1950300,127.0828208,37.54995276,0,0,2,0,0,0,1,0
963000,1950300,963300,1950600,127.0828058,37.55265677,0,0,0,0,0,0,0,55
963000,1950600,963300,1950900,127.0827907,37.55536077,0,0,0,1,0,0,0,23
963000,1950900,963300,1951200,127.0827756,37.55806477,1,0,0,0,0,1,0,36
963000,1951200,963300,1951500,127.0827605,37.56076877,0,0,0,1,0,4,0,56
963000,1951500,963300,1951800,127.0827454,37.56347277,0,0,0,0,0,1,1,14
963000,1951800,963300,1952100,127.0827304,37.56617677,1,0,0,0,0,1,0,51
963000,1952100,963300,1952400,127.0827153,37.56888077,0,0,0,0,0,0,0,47
963000,1952400,963300,1952700,127.0827002,37.57158477,0,0,0,0,0,0,0,81
963000,1952700,963300,1953000,127.0826851,37.57428876,1,0,0,0,0,1,0,98
963000,1953000,963300,1953300,127.08267,37.57699275,0,1,0,0,0,0,0,92
963000,1953300,963300,1953600,127.0826549,37.57969675,0,0,0,0,0,1,0,24
963000,1953600,963300,1953900,127.0826398,37.58240074,0,1,0,0,0,1,2,105
963000,1953900,963300,1954200,127.0826247,37.58510473,0,0,0,0,0,0,0,110
963000,1954200,963300,1954500,127.0826096,37.58780871,0,1,0,0,1,0,1,83
963000,1954500,963300,1954800,127.0825945,37.5905127,0,0,0,0,0,0,0,38
963000,1954800,963300,1955100,127.0825794,37.59321669,0,2,0,1,0,1,0,96
963000,1955100,963300,1955400,127.0825643,37.59592067,0,0,0,0,0,1,1,33
963000,1955400,963300,1955700,127.0825492,37.59862466,1,0,0,0,0,1,1,60
963000,1955700,963300,1956000,127.0825341,37.60132864,2,3,0,0,0,1,1,34
963000,1957500,963300,1957800,127.0824434,37.6175525,1,0,0,0,0,0,1,95
963000,1957800,963300,1958100,127.0824283,37.62025648,0,1,1,1,0,1,3,23
963000,1958100,963300,1958400,127.0824132,37.62296045,1,1,0,0,0,1,2,11
963000,1958400,963300,1958700,127.082398,37.62566442,0,0,1,0,0,0,0,18
963000,1958700,963300,1959000,127.0823829,37.62836839,0,0,0,0,0,0,0,0
963300,1940400,963600,1940700,127.0866944,37.46343587,0,0,0,0,0,0,0,0
963300,1943400,963600,1943700,127.0865454,37.49047627,0,0,0,0,0,0,1,71
963300,1943700,963600,1944000,127.0865305,37.49318031,1,0,0,1,0,3,1,95
963300,1944000,963600,1944300,127.0865156,37.49588434,0,0,0,0,0,0,1,37
963300,1944300,963600,1944600,127.0865007,37.49858837,0,0,0,0,0,0,0,0
963300,1944600,963600,1944900,127.0864858,37.5012924,0,0,0,0,0,0,0,57
963300,1944900,963600,1945200,127.0864709,37.50399643,0,0,0,0,0,0,2,59
963300,1945200,963600,1945500,127.086456,37.50670045,0,0,0,0,0,0,1,72
963300,1945500,963600,1945800,127.086441,37.50940448,0,0,0,0,0,0,2,29
963300,1945800,963600,1946100,127.0864261,37.5121085,0,0,0,0,0,0,2,0
963300,1946100,963600,1946400,127.0864112,37.51481253,1,0,0,0,0,2,0,0
963300,1947900,963600,1948200,127.0863216,37.53103664,1,0,0,0,0,1,1,27
963300,1948200,963600,1948500,127.0863067,37.53374065,0,0,0,0,0,0,0,3
963300,1948500,963600,1948800,127.0862918,37.53644467,0,0,0,0,0,1,0,0
963300,1948800,963600,1949100,127.0862768,37.53914868,0,0,0,0,0,0,0,6
963300,1949100,963600,1949400,127.0862619,37.54185269,2,0,0,1,0,3,0,39
963300,1949400,963600,1949700,127.0862469,37.5445567,0,0,0,0,0,0,2,20
963300,1949700,963600,1950000,127.086232,37.54726071,1,0,0,0,0,0,1,39
963300,1950000,963600,1950300,127.086217,37.54996471,3,0,1,0,1,2,0,21
963300,1950300,963600,1950600,127.0862021,37.55266872,0,0,0,0,0,0,0,84
963300,1950600,963600,1950900,127.0861871,37.55537272,0,0,0,0,0,0,1,16
963300,1950900,963600,1951200,127.0861722,37.55807673,0,0,0,0,0,1,0,34
963300,1951200,963600,1951500,127.0861572,37.56078073,0,0,0,0,0,0,0,78
963300,1951500,963600,1951800,127.0861423,37.56348473,0,0,0,0,0,0,0,46
963300,1952400,963600,1952700,127.0860974,37.57159673,0,0,0,0,0,1,0,27
963300,1952700,963600,1953000,127.0860824,37.57430072,1,1,3,1,1,3,1,29
963300,1953000,963600,1953300,127.0860675,37.57700472,0,0,0,0,0,1,1,56
963300,1953300,963600,1953600,127.0860525,37.57970871,0,1,0,1,0,1,0,29
963300,1953600,963600,1953900,127.0860375,37.5824127,0,0,0,0,0,0,0,110
963300,1953900,963600,1954200,127.0860225,37.58511669,1,0,0,0,0,1,1,99
963300,1954200,963600,1954500,127.0860076,37.58782068,0,0,1,1,0,1,1,69
963300,1954500,963600,1954800,127.0859926,37.59052467,1,0,0,0,0,1,2,107
963300,1954800,963600,1955100,127.0859776,37.59322866,0,0,0,0,0,0,2,83
963300,1955100,963600,1955400,127.0859626,37.59593264,0,0,0,0,0,0,2,40
963300,1955400,963600,1955700,127.0859477,37.59863663,0,0,0,1,0,2,0,75
963300,1955700,963600,1956000,127.0859327,37.60134061,0,1,0,0,0,1,0,48
963300,1957500,963600,1957800,127.0858427,37.61756448,2,0,0,0,0,2,0,11
963300,1957800,963600,1958100,127.0858277,37.62026846,0,0,0,0,0,1,0,8
963300,1958100,963600,1958400,127.0858127,37.62297243,1,0,0,0,0,1,4,0
963300,1958400,963600,1958700,127.0857977,37.6256764,0,0,0,0,0,0,0,0
963600,1943700,963900,1944000,127.0899242,37.49319213,0,0,0,0,0,0,0,0
963600,1944000,963900,1944300,127.0899094,37.49589617,0,0,0,0,0,0,0,0
963600,1944300,963900,1944600,127.0898946,37.4986002,0,0,0,0,0,0,2,13
963600,1944600,963900,1944900,127.0898798,37.50130423,0,0,0,0,0,0,0,88
963600,1944900,963900,1945200,127.089865,37.50400826,0,0,0,0,0,0,1,69
963600,1945200,963900,1945500,127.0898502,37.50671229,0,0,0,0,0,1,1,56
963600,1945500,963900,1945800,127.0898354,37.50941631,2,0,0,0,0,2,0,0
963600,1945800,963900,1946100,127.0898206,37.51212034,0,0,0,0,0,1,0,0
963600,1946100,963900,1946400,127.0898058,37.51482436,2,0,0,1,0,1,0,0
963600,1948200,963900,1948500,127.0897022,37.5337525,1,0,0,0,0,1,1,13
963600,1948500,963900,1948800,127.0896874,37.53645651,0,1,0,0,0,3,0,32
963600,1948800,963900,1949100,127.0896726,37.53916053,0,0,0,0,0,0,0,13
963600,1949100,963900,1949400,127.0896577,37.54186454,0,0,0,0,0,0,0,39
963600,1949400,963900,1949700,127.0896429,37.54456855,0,1,0,0,0,0,1,14
963600,1949700,963900,1950000,127.0896281,37.54727256,1,1,0,1,0,2,0,22
963600,1950000,963900,1950300,127.0896133,37.54997657,0,0,0,0,0,0,0,17
963600,1950300,963900,1950600,127.0895984,37.55268057,0,0,0,0,0,0,1,17
963600,1950600,963900,1950900,127.0895836,37.55538458,0,0,0,0,0,0,0,15
963600,1950900,963900,1951200,127.0895688,37.55808858,0,1,0,1,0,1,1,95
963600,1953300,963900,1953600,127.0894501,37.57972057,0,0,0,0,0,0,1,46
963600,1953600,963900,1953900,127.0894352,37.58242457,0,0,0,1,0,2,1,27
963600,1953900,963900,1954200,127.0894204,37.58512856,0,0,0,0,0,0,1,72
963600,1954200,963900,1954500,127.0894055,37.58783255,0,1,0,0,0,0,0,48
963600,1954500,963900,1954800,127.0893907,37.59053654,0,1,0,0,0,0,0,59
963600,1954800,963900,1955100,127.0893758,37.59324053,0,0,0,0,0,0,0,75
963600,1955100,963900,1955400,127.0893609,37.59594451,0,0,0,0,0,0,2,68
963600,1955400,963900,1955700,127.0893461,37.5986485,0,0,0,0,0,0,0,22
963600,1955700,963900,1956000,127.0893312,37.60135248,1,0,0,0,0,1,0,24
963600,1957500,963900,1957800,127.089242,37.61757637,0,0,0,0,0,1,0,3
963600,1957800,963900,1958100,127.0892271,37.62028034,0,0,0,0,0,0,0,0
963600,1958100,963900,1958400,127.0892123,37.62298432,0,0,0,0,0,0,0,0
963600,1958400,963900,1958700,127.0891974,37.62568829,1,0,0,0,0,1,3,0
963900,1943700,964200,1944000,127.0933178,37.49320387,0,0,0,0,1,0,0,0
963900,1944000,964200,1944300,127.0933032,37.4959079,0,0,0,0,0,0,0,0
963900,1944300,964200,1944600,127.0932885,37.49861193,0,0,0,0,0,0,0,18
963900,1944600,964200,1944900,127.0932738,37.50131596,1,0,1,0,0,2,0,37
963900,1944900,964200,1945200,127.0932592,37.50401999,0,0,0,1,0,2,1,78
963900,1945200,964200,1945500,127.0932445,37.50672402,0,0,1,0,0,0,1,59
963900,1945500,964200,1945800,127.0932298,37.50942805,0,0,0,0,0,0,1,0
963900,1945800,964200,1946100,127.0932151,37.51213208,0,0,0,1,0,2,1,0
963900,1946100,964200,1946400,127.0932005,37.5148361,0,0,0,0,0,0,0,0
963900,1948500,964200,1948800,127.093083,37.53646826,2,0,0,0,0,1,3,17
963900,1948800,964200,1949100,127.0930683,37.53917228,0,1,1,1,0,1,0,17
963900,1949100,964200,1949400,127.0930536,37.54187629,0,0,0,0,0,0,0,56
963900,1949400,964200,1949700,127.0930389,37.5445803,0,0,0,0,0,0,0,10
963900,1949700,964200,1950000,127.0930242,37.54728431,0,0,0,0,0,1,0,7
963900,1950000,964200,1950300,127.0930095,37.54998832,0,0,0,0,0,0,0,11
963900,1950300,964200,1950600,127.0929948,37.55269233,0,0,0,0,0,0,0,34
963900,1950600,964200,1950900,127.0929801,37.55539634,0,0,0,0,0,0,0,73
963900,1953600,964200,1953900,127.0928329,37.58243634,0,0,0,0,0,0,1,38
963900,1953900,964200,1954200,127.0928182,37.58514033,0,0,0,0,0,0,0,100
963900,1954200,964200,1954500,127.0928035,37.58784432,0,0,0,0,0,1,1,95
963900,1954500,964200,1954800,127.0927887,37.59054831,0,0,0,0,0,0,0,49
963900,1954800,964200,1955100,127.092774,37.5932523,0,1,0,0,0,0,2,43
963900,1955100,964200,1955400,127.0927593,37.59595629,0,0,0,0,0,0,4,41
963900,1955400,964200,1955700,127.0927445,37.59866028,0,0,1,0,0,1,1,22
963900,1955700,964200,1956000,127.0927298,37.60136426,0,0,0,0,0,0,1,17
963900,1957200,964200,1957500,127.0926561,37.61488417,0,0,0,0,0,1,0,0
963900,1957500,964200,1957800,127.0926413,37.61758815,0,0,0,0,0,0,1,19
963900,1957800,964200,1958100,127.0926265,37.62029213,0,0,0,0,0,0,0,0
963900,1958100,964200,1958400,127.0926118,37.6229961,0,0,0,0,0,0,0,0
963900,1958400,964200,1958700,127.092597,37.62570008,1,0,0,0,0,1,2,0
964200,1941000,964500,1941300,127.0968423,37.46887912,0,0,0,0,0,0,0,0
964200,1941300,964500,1941600,127.0968277,37.47158317,0,0,0,0,0,0,0,0
964200,1943700,964500,1944000,127.0967115,37.4932155,0,0,0,0,0,0,0,0
964200,1944600,964500,1944900,127.0966678,37.5013276,0,0,0,0,0,0,2,71
964200,1944900,964500,1945200,127.0966533,37.50403163,0,0,0,0,0,0,1,65
964200,1945200,964500,1945500,127.0966388,37.50673566,0,0,0,0,0,0,1,69
964200,1945500,964500,1945800,127.0966242,37.50943969,1,0,1,0,0,1,1,0
964200,1945800,964500,1946100,127.0966097,37.51214372,0,0,7,0,0,0,2,0
964200,1946100,964500,1946400,127.0965951,37.51484775,1,0,0,0,0,1,0,0
964200,1946400,964500,1946700,127.0965805,37.51755177,0,0,0,0,0,0,0,0
964200,1948500,964500,1948800,127.0964786,37.53647991,0,0,2,0,0,1,1,7
964200,1948800,964500,1949100,127.096464,37.53918393,0,0,0,0,0,0,1,26
964200,1949100,964500,1949400,127.0964495,37.54188794,0,0,0,0,0,0,0,6
964200,1949400,964500,1949700,127.0964349,37.54459196,0,0,0,0,0,0,0,0
964200,1949700,964500,1950000,127.0964203,37.54729597,0,0,0,0,2,0,0,0
964200,1950000,964500,1950300,127.0964057,37.54999998,0,1,0,0,1,0,0,31
964200,1954200,964500,1954500,127.0962014,37.58785599,0,0,0,0,0,1,1,66
964200,1954500,964500,1954800,127.0961868,37.59055999,0,0,0,0,0,0,0,100
964200,1954800,964500,1955100,127.0961722,37.59326398,2,0,0,0,0,2,0,118
964200,1955100,964500,1955400,127.0961576,37.59596797,0,0,0,0,0,0,0,102
964200,1955400,964500,1955700,127.096143,37.59867195,0,0,0,0,0,1,1,140
964200,1955700,964500,1956000,127.0961283,37.60137594,0,0,0,0,0,0,0,124
964200,1956000,964500,1956300,127.0961137,37.60407993,1,1,0,0,0,0,2,0
964200,1956300,964500,1956600,127.0960991,37.60678391,0,1,0,0,0,1,2,19
964200,1957200,964500,1957500,127.0960552,37.61489586,0,2,0,0,0,1,0,0
964200,1957500,964500,1957800,127.0960406,37.61759983,0,0,0,0,0,0,0,0
964200,1957800,964500,1958100,127.096026,37.62030381,0,0,0,0,0,0,0,0
964200,1958100,964500,1958400,127.0960113,37.62300779,0,0,0,0,0,0,0,0
964500,1941000,964800,1941300,127.1002348,37.46889065,0,0,0,0,0,0,0,0
964500,1941300,964800,1941600,127.1002204,37.4715947,1,0,0,0,0,2,0,0
964500,1943700,964800,1944000,127.1001051,37.49322703,0,0,0,0,0,0,0,0
964500,1944600,964800,1944900,127.1000619,37.50133914,0,0,0,0,0,0,0,118
964500,1944900,964800,1945200,127.1000474,37.50404317,0,0,0,0,0,0,2,169
964500,1945200,964800,1945500,127.100033,37.5067472,0,0,0,0,0,0,0,38
964500,1945500,964800,1945800,127.1000186,37.50945124,0,0,0,0,0,0,0,1
964500,1945800,964800,1946100,127.1000042,37.51215526,0,0,0,0,0,0,3,0
964500,1946100,964800,1946400,127.0999897,37.51485929,0,0,1,0,0,0,3,47
964500,1946400,964800,1946700,127.0999753,37.51756332,2,0,0,1,0,4,1,0
964500,1948800,964800,1949100,127.0998598,37.53919549,1,0,0,0,0,0,0,0
964500,1949100,964800,1949400,127.0998453,37.5418995,1,0,0,0,0,2,1,0
964500,1949400,964800,1949700,127.0998309,37.54460351,2,0,0,0,0,2,0,0
964500,1949700,964800,1950000,127.0998164,37.54730753,2,0,0,0,0,0,0,4
964500,1954200,964800,1954500,127.0995994,37.58786757,0,0,0,0,0,1,0,65
964500,1954500,964800,1954800,127.0995849,37.59057156,0,1,0,0,0,0,1,50
964500,1954800,964800,1955100,127.0995704,37.59327555,1,2,0,1,0,2,1,81
964500,1955100,964800,1955400,127.0995559,37.59597954,0,1,0,0,0,0,1,57
964500,1955400,964800,1955700,127.0995414,37.59868353,0,0,0,0,0,0,1,94
964500,1955700,964800,1956000,127.0995269,37.60138752,0,0,0,0,0,0,0,150
964500,1956000,964800,1956300,127.0995124,37.60409151,1,0,0,0,0,1,0,41
964500,1956300,964800,1956600,127.0994979,37.60679549,0,1,0,1,0,1,1,35
964500,1956600,964800,1956900,127.0994834,37.60949948,0,1,0,0,0,0,0,0
964500,1956900,964800,1957200,127.0994689,37.61220346,0,1,0,0,0,0,0,0
964500,1957200,964800,1957500,127.0994544,37.61490744,0,0,0,0,0,0,1,12
964500,1957500,964800,1957800,127.0994399,37.61761142,0,0,0,0,0,0,0,5
964500,1957800,964800,1958100,127.0994254,37.6203154,0,0,0,0,0,0,0,0
964800,1940700,965100,1941000,127.1036416,37.46619803,0,0,0,0,0,0,0,0
964800,1941000,965100,1941300,127.1036274,37.46890208,0,0,0,0,0,0,0,0
964800,1941300,965100,1941600,127.1036131,37.47160613,0,0,0,0,0,0,0,0
964800,1943400,965100,1943700,127.1035131,37.49053443,2,0,0,0,0,2,0,0
964800,1944600,965100,1944900,127.1034559,37.50135058,1,0,0,0,0,0,1,128
964800,1944900,965100,1945200,127.1034416,37.50405462,0,0,0,1,0,1,0,69
964800,1945200,965100,1945500,127.1034273,37.50675865,0,0,0,0,0,0,1,46
964800,1945500,965100,1945800,127.103413,37.50946268,0,0,0,0,0,0,0,11
964800,1945800,965100,1946100,127.1033987,37.51216671,0,0,0,0,0,0,1,0
964800,1946100,965100,1946400,127.1033844,37.51487074,0,0,0,0,0,0,2,33
964800,1946400,965100,1946700,127.1033701,37.51757477,0,0,0,0,0,0,0,32
964800,1946700,965100,1947000,127.1033557,37.52027879,0,0,0,0,0,0,2,13
964800,1949100,965100,1949400,127.1032412,37.54191096,1,0,0,0,0,1,0,0
964800,1949400,965100,1949700,127.1032268,37.54461497,0,1,0,0,0,1,1,28
964800,1949700,965100,1950000,127.1032125,37.54731899,1,0,0,1,0,3,0,85
964800,1954800,965100,1955100,127.1029686,37.59328703,1,0,0,0,0,1,1,53
964800,1955100,965100,1955400,127.1029542,37.59599103,1,0,0,0,0,1,0,4
964800,1955400,965100,1955700,127.1029398,37.59869502,1,0,0,0,0,1,0,92
964800,1955700,965100,1956000,127.1029255,37.601399,0,0,1,0,0,2,0,63
964800,1956000,965100,1956300,127.1029111,37.60410299,0,1,0,0,0,1,0,61
964800,1956300,965100,1956600,127.1028967,37.60680698,0,0,0,0,0,0,0,0
964800,1956600,965100,1956900,127.1028823,37.60951096,0,0,0,0,0,0,0,0
964800,1956900,965100,1957200,127.102868,37.61221495,0,0,0,0,0,0,0,0
964800,1957200,965100,1957500,127.1028536,37.61491893,0,0,0,0,0,0,0,0
964800,1957500,965100,1957800,127.1028392,37.61762291,0,0,0,0,0,1,0,6
964800,1957800,965100,1958100,127.1028248,37.62032689,0,0,0,0,0,0,0,0
965100,1940400,965400,1940700,127.1070482,37.46350531,1,0,0,0,0,1,0,1
965100,1940700,965400,1941000,127.1070341,37.46620936,0,0,0,0,0,1,0,0
965100,1941000,965400,1941300,127.1070199,37.46891341,0,1,0,1,0,1,0,0
965100,1941300,965400,1941600,127.1070058,37.47161746,0,0,0,0,0,0,0,0
965100,1942800,965400,1943100,127.106935,37.48513769,0,0,0,0,0,0,0,17
965100,1943100,965400,1943400,127.1069208,37.48784173,0,0,0,0,3,0,0,38
965100,1944300,965400,1944600,127.1068641,37.49865789,0,0,0,1,0,0,1,0
965100,1944600,965400,1944900,127.1068499,37.50136193,1,0,0,0,0,2,2,45
965100,1944900,965400,1945200,127.1068357,37.50406596,0,0,0,0,0,0,1,62
965100,1945200,965400,1945500,127.1068216,37.50677,0,0,0,0,0,0,1,25
965100,1945500,965400,1945800,127.1068074,37.50947403,0,0,0,0,0,0,0,58
965100,1945800,965400,1946100,127.1067932,37.51217806,0,0,0,0,0,0,1,4
965100,1946100,965400,1946400,127.106779,37.51488209,0,0,0,0,0,3,2,6
965100,1946400,965400,1946700,127.1067648,37.51758612,0,0,0,0,0,0,0,9
965100,1946700,965400,1947000,127.1067506,37.52029015,0,0,0,0,0,0,0,0
965100,1947000,965400,1947300,127.1067364,37.52299417,1,0,0,0,0,1,0,0
965100,1949700,965400,1950000,127.1066086,37.54733035,0,0,1,0,2,1,1,25
965100,1956000,965400,1956300,127.1063098,37.60411438,5,0,0,0,0,2,1,0
965100,1956600,965400,1956900,127.1062813,37.60952235,0,0,0,0,0,0,0,0
965100,1956900,965400,1957200,127.106267,37.61222634,0,0,0,0,0,0,0,0
965100,1957200,965400,1957500,127.1062528,37.61493032,0,0,0,0,0,0,0,0
965100,1957500,965400,1957800,127.1062385,37.6176343,0,0,0,0,0,0,0,0
965100,1957800,965400,1958100,127.1062242,37.62033829,0,0,0,0,0,0,0,0
965100,1958100,965400,1958400,127.10621,37.62304227,0,0,0,0,0,0,0,0
965400,1940100,965700,1940400,127.1104546,37.46081248,0,0,0,0,0,0,0,0
965400,1940400,965700,1940700,127.1104405,37.46351654,0,0,0,0,0,0,0,0
965400,1940700,965700,1941000,127.1104265,37.46622059,0,0,0,0,0,0,0,0
965400,1941000,965700,1941300,127.1104125,37.46892464,0,0,0,0,0,0,0,0
965400,1941300,965700,1941600,127.1103985,37.4716287,0,0,0,0,0,0,0,0
965400,1941600,965700,1941900,127.1103844,37.47433275,0,0,0,0,0,0,1,0
965400,1942500,965700,1942800,127.1103423,37.48244489,0,0,0,0,0,0,0,0
965400,1942800,965700,1943100,127.1103283,37.48514893,0,0,0,0,0,0,0,0
965400,1943100,965700,1943400,127.1103142,37.48785298,0,0,0,0,0,0,0,0
